BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94324,104086,9762,170,6056
2,148795,157589,8794,170,6263
3,195203,204619,9416,170,6262
4,234152,246883,12731,170,6261
5,279349,289518,10169,170,6263
6,314456,323701,9245,170,6324
7,356432,366020,9588,170,6600
8,393904,401782,7878,170,6605
9,423020,432019,8999,170,6602
10,453298,461119,7821,170,6600
11,480176,487279,7103,170,6593
12,508613,517850,9237,170,6604
13,536289,543723,7434,170,6605
14,562343,570050,7707,170,6597
15,592840,600214,7374,170,6602
16,617242,622111,4869,170,6596
17,634516,636656,2140,8,794
