BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,87312,93861,6549,85,3200
2,136378,142070,5692,85,3374
3,175583,181548,5965,85,3390
4,202998,211334,8336,85,3391
5,235132,241457,6325,85,3391
6,262446,268178,5732,85,3389
7,288969,295425,6456,85,3387
8,321724,328007,6283,85,3392
9,346520,355464,8944,85,3392
10,372425,377721,5296,85,3389
11,395466,400996,5530,85,3397
12,418467,424215,5748,85,3445
13,446347,451586,5239,85,3555
14,474061,479716,5655,85,3563
15,495894,501524,5630,85,3560
16,517837,523602,5765,85,3563
17,539197,544935,5738,85,3565
18,560216,565818,5602,85,3555
19,582905,586751,3846,85,3561
20,602962,609029,6067,85,3557
21,622782,628096,5314,85,3559
22,641965,645659,3694,85,3552
23,659289,665213,5924,85,3572
24,679423,685349,5926,85,3550
25,699446,703130,3684,85,3560
26,718070,724344,6274,85,3563
27,738242,742022,3780,85,3553
28,755744,761704,5960,85,3562
29,777657,781396,3739,85,3561
30,795269,801479,6210,85,3559
31,814578,818304,3726,85,3558
32,831557,835282,3725,85,3556
33,848299,857717,9418,8,794
