BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,126788,136766,9978,170,6056
2,180808,189533,8725,170,6263
3,228189,237262,9073,170,6262
4,266911,279208,12297,170,6261
5,308449,321792,13343,170,6263
6,346585,354689,8104,170,6324
7,385131,394999,9868,170,6600
8,420280,433756,13476,170,6605
9,455564,463290,7726,170,6602
10,484558,494293,9735,170,6600
11,513098,520636,7538,170,6593
12,539225,546660,7435,170,6604
13,565637,575132,9495,170,6605
14,595182,602978,7796,170,6597
15,624253,629273,5020,170,6602
16,646669,654845,8176,170,6596
17,671758,677033,5275,8,794
