BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15597993,45652685,30054692,1223170,48879695
2,63595400,94007928,30412528,1223170,51101669
3,112157366,142385068,30227702,1223170,51101842
4,159648380,190275048,30626668,1223170,51101574
5,208497697,238969191,30471494,1223170,51101296
6,257158975,287479056,30320081,1223170,51103156
7,304897283,335243197,30345914,1223170,51068888
8,352730056,383171163,30441107,1223170,50866147
9,404377935,434681226,30303291,1223170,56922704
10,454649711,485099534,30449823,1223170,58207424
11,504697204,535157721,30460517,1223170,58206579
12,553762686,584163908,30401222,1223170,58206279
13,602912471,633130391,30217920,1223170,58205566
14,652200165,682490741,30290576,1223170,58061685
15,700706236,730966021,30259785,1223170,57701308
16,749084026,779040369,29956343,1223170,57700116
17,779089078,779091518,2440,3,643
