BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2234587,6391466,4156879,157914,6059433
2,8538219,12475842,3937623,157914,6281758
3,14435671,18154788,3719117,157914,6281949
4,20007616,23829992,3822376,157914,6281815
5,25671715,29466135,3794420,157914,6282369
6,31277009,35140070,3863061,157914,6282285
7,37213783,41040062,3826279,157914,6492828
8,43071935,46978074,3906139,157914,6597889
9,48811983,52922111,4110128,157914,6597683
10,54911281,58841459,3930178,157914,6597963
11,60751809,64607742,3855933,157914,6597618
12,66509676,70343012,3833336,157914,6597655
13,72200907,76165783,3964876,157914,6597841
14,78004903,81904351,3899448,157914,6597860
15,83718737,87614099,3895362,157914,6597791
16,89572055,93478026,3905971,157914,6598306
17,93510137,93512174,2037,5,711
