BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16506858,42583235,26076377,1223170,48879695
2,62736259,89044449,26308190,1223170,51101669
3,107573215,133936786,26363571,1223170,51101842
4,150903978,177386453,26482475,1223170,51101574
5,195081713,221504386,26422673,1223170,51101296
6,240489062,266897141,26408079,1223170,51103156
7,283986794,310474467,26487673,1223170,51068888
8,328416795,354852717,26435922,1223170,50866147
9,375099648,401267448,26167800,1223170,56922704
10,421018079,446923618,25905539,1223170,58207424
11,467200957,493209748,26008791,1223170,58206579
12,512192583,537991492,25798909,1223170,58206279
13,556782751,582924593,26141842,1223170,58205566
14,601727335,627778583,26051248,1223170,58061685
15,645531785,671463977,25932192,1223170,57701308
16,689140320,715215146,26074826,1223170,57700116
17,715237386,715239277,1891,3,643
