BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15796585,46509080,30712495,1223170,48879695
2,65038294,96410810,31372516,1223170,51101669
3,115176295,146051033,30874738,1223170,51101842
4,163594389,194188589,30594200,1223170,51101574
5,212558229,243221707,30663478,1223170,51101296
6,262725973,293327400,30601427,1223170,51103156
7,310446611,341060278,30613667,1223170,51068888
8,359153467,389443395,30289928,1223170,50866147
9,409178579,439796178,30617599,1223170,56922704
10,460499017,490842380,30343363,1223170,58207424
11,510771092,541092855,30321763,1223170,58206579
12,559762721,590007050,30244329,1223170,58206279
13,609127446,639493235,30365789,1223170,58205566
14,658823731,689182487,30358756,1223170,58061685
15,707356014,737728513,30372499,1223170,57701308
16,755911371,786056275,30144904,1223170,57700116
17,786087598,786089698,2100,3,643
