BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16527099,42807161,26280062,1223170,48879695
2,62863780,89731146,26867366,1223170,51101669
3,108410711,135241518,26830807,1223170,51101842
4,153035683,179666939,26631256,1223170,51101574
5,197364358,224049886,26685528,1223170,51101296
6,242964880,269782009,26817129,1223170,51103156
7,287330247,314126160,26795913,1223170,51068888
8,331867322,358446562,26579240,1223170,50866147
9,378467878,404878899,26411021,1223170,56922704
10,424673697,450915048,26241351,1223170,58207424
11,471224140,497492400,26268260,1223170,58206579
12,516481076,542963250,26482174,1223170,58206279
13,561612622,587820875,26208253,1223170,58205566
14,606475592,632755417,26279825,1223170,58061685
15,650734422,677088359,26353937,1223170,57701308
16,695217285,721399508,26182223,1223170,57700116
17,721421102,721423407,2305,3,643
