BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2199886,6241006,4041120,157914,6059433
2,8290586,12134695,3844109,157914,6281758
3,14145228,17899243,3754015,157914,6281949
4,19784912,23540614,3755702,157914,6281815
5,25400021,29091013,3690992,157914,6282369
6,30950285,34653704,3703419,157914,6282285
7,36745749,40593644,3847895,157914,6492828
8,42495914,46321973,3826059,157914,6597889
9,48096618,51942879,3846261,157914,6597683
10,53890890,57744711,3853821,157914,6597963
11,59569304,63432841,3863537,157914,6597618
12,65269609,69094753,3825144,157914,6597655
13,70881871,74813899,3932028,157914,6597841
14,76600831,80452526,3851695,157914,6597860
15,82219209,86115475,3896266,157914,6597791
16,88015228,91841296,3826068,157914,6598306
17,91868550,91870533,1983,5,711
