BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1404478,3680001,2275523,78957,2960759
2,4695157,6829829,2134672,78957,3099192
3,7891912,9835536,1943624,78957,3141173
4,10913923,12849839,1935916,78957,3141103
5,13772268,15678353,1906085,78957,3141296
6,16638086,18593334,1955248,78957,3141171
7,19457599,21361505,1903906,78957,3141239
8,22312267,24273214,1960947,78957,3141094
9,25109883,27034884,1925001,78957,3141376
10,27903591,29805891,1902300,78957,3141511
11,30657927,32537354,1879427,78957,3141402
12,33394306,35248978,1854672,78957,3141401
13,36289296,38186741,1897445,78957,3194087
14,39186187,41158601,1972414,78957,3299259
15,42157296,44097550,1940254,78957,3299299
16,45015367,47032525,2017158,78957,3299108
17,47964164,49914811,1950647,78957,3299123
18,50841518,52757525,1916007,78957,3299078
19,53746313,55737601,1991288,78957,3299388
20,56707497,58703359,1995862,78957,3299093
21,59656077,61578625,1922548,78957,3298909
22,62507416,64469987,1962571,78957,3299227
23,65418841,67388923,1970082,78957,3299183
24,68328346,70319664,1991318,78957,3298990
25,71244961,73235108,1990147,78957,3299094
26,74141540,76130423,1988883,78957,3299265
27,77096593,79254727,2158134,78957,3299148
28,80199730,82143539,1943809,78957,3299230
29,83075462,85074238,1998776,78957,3299219
30,85999645,87985116,1985471,78957,3299090
31,88982114,90978504,1996390,78957,3299343
32,91976033,93994830,2018797,78957,3299481
33,94019443,94021493,2050,5,711
