BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7834157,21692125,13857968,631657,24903441
2,30276352,44146356,13870004,631657,25653861
3,53167719,67406066,14238347,631657,26389406
4,76628690,90939083,14310393,631657,26390284
5,90959157,90961049,1892,1,546
