BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95424,105552,10128,170,6056
2,152841,161791,8950,170,6263
3,200382,209707,9325,170,6262
4,242133,257938,15805,170,6261
5,291815,300505,8690,170,6263
6,326272,335559,9287,170,6324
7,365436,375649,10213,170,6600
8,403343,411300,7957,170,6605
9,432379,442042,9663,170,6602
10,465994,473853,7859,170,6600
11,492808,502595,9787,170,6593
12,521127,530803,9676,170,6604
13,548932,556484,7552,170,6605
14,577615,585440,7825,170,6597
15,607552,615294,7742,170,6602
16,632894,640827,7933,170,6596
17,655390,657476,2086,8,794
