BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,80438,86735,6297,85,3200
2,128370,133992,5622,85,3374
3,167106,172921,5815,85,3390
4,194273,202390,8117,85,3391
5,226413,232004,5591,85,3391
6,252851,258551,5700,85,3389
7,281273,287752,6479,85,3387
8,309206,316247,7041,85,3392
9,336038,341494,5456,85,3392
10,358456,363511,5055,85,3389
11,381238,386361,5123,85,3397
12,403723,409377,5654,85,3445
13,429546,434828,5282,85,3555
14,454775,460409,5634,85,3563
15,476706,482205,5499,85,3560
16,498489,504261,5772,85,3563
17,520509,526316,5807,85,3565
18,541105,544995,3890,85,3555
19,562068,567641,5573,85,3561
20,582970,588739,5769,85,3557
21,602496,608739,6243,85,3559
22,622489,626131,3642,85,3552
23,640063,645960,5897,85,3572
24,659941,663594,3653,85,3550
25,677327,684095,6768,85,3560
26,697897,703806,5909,85,3563
27,717654,721290,3636,85,3553
28,739508,746093,6585,85,3562
29,762807,778843,16036,85,3561
30,796912,803347,6435,85,3559
31,819564,823370,3806,85,3558
32,836761,840442,3681,85,3556
33,853215,858024,4809,8,794
