BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6523463,21502949,14979486,611585,24105036
2,28880003,43393235,14513232,611585,24775177
3,51740248,66781833,15041585,611585,25550958
4,75775734,90769077,14993343,611585,25551229
5,99509310,114499987,14990677,611585,25551465
6,122870310,137904417,15034107,611585,25550895
7,146388595,161525971,15137376,611585,25551498
8,169790869,184908149,15117280,611585,25550594
9,193763798,208689149,14925351,611585,25550757
10,216996472,232036992,15040520,611585,25551057
11,240879242,255936653,15057411,611585,25551883
12,264499531,279551105,15051574,611585,25551791
13,287785956,302990537,15204581,611585,25551023
14,311558562,326670725,15112163,611585,25518383
15,335003588,350119169,15115581,611585,25433023
16,358723953,373796974,15073021,611585,25433642
17,383698795,398638725,14939930,611585,27819945
18,408525395,423582299,15056904,611585,29103277
19,433134204,448031616,14897412,611585,29103356
20,457476977,472449960,14972983,611585,29104586
21,482167653,497149770,14982117,611585,29103057
22,506541730,521531548,14989818,611585,29104040
23,531289538,546286729,14997191,611585,29103410
24,555577237,570623643,15046406,611585,29103387
25,579966272,595095964,15129692,611585,29103318
26,604895021,619816708,14921687,611585,29102766
27,629629908,644528924,14899016,611585,29102933
28,653728408,668612153,14883745,611585,28959270
29,677290608,692326588,15035980,611585,28851427
30,700942812,715773544,14830732,611585,28850399
31,724586295,739549170,14962875,611585,28850080
32,748420634,763315490,14894856,611585,28850554
33,763346175,763348625,2450,3,643
