BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16587265,42607161,26019896,1223170,48879695
2,62753273,89261771,26508498,1223170,51101669
3,107827710,134450919,26623209,1223170,51101842
4,152418433,178901329,26482896,1223170,51101574
5,196672162,223439134,26766972,1223170,51101296
6,242373974,269067929,26693955,1223170,51103156
7,286186267,312747703,26561436,1223170,51068888
8,330526729,357078263,26551534,1223170,50866147
9,377085760,403153257,26067497,1223170,56922704
10,423063088,449092230,26029142,1223170,58207424
11,469548427,495623928,26075501,1223170,58206579
12,514779694,540718444,25938750,1223170,58206279
13,559609665,585678475,26068810,1223170,58205566
14,604677483,630758187,26080704,1223170,58061685
15,648578732,674609262,26030530,1223170,57701308
16,692544247,718351226,25806979,1223170,57700116
17,718372328,718374383,2055,3,643
