BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6635827,22462334,15826507,611585,24105036
2,29926355,44792428,14866073,611585,24775177
3,53263127,68641617,15378490,611585,25550958
4,77628274,92950366,15322092,611585,25551229
5,101814663,117194791,15380128,611585,25551465
6,125612142,141124071,15511929,611585,25550895
7,149564137,164952593,15388456,611585,25551498
8,173300813,188975268,15674455,611585,25550594
9,197763276,213155807,15392531,611585,25550757
10,221460818,236696096,15235278,611585,25551057
11,245876279,261191800,15315521,611585,25551883
12,269702517,284883978,15181461,611585,25551791
13,293346429,308689346,15342917,611585,25551023
14,317078861,332488429,15409568,611585,25518383
15,341255840,356540417,15284577,611585,25433023
16,364919516,380201447,15281931,611585,25433642
17,390496517,405830908,15334391,611585,27819945
18,415682506,431239708,15557202,611585,29103277
19,440555947,455682205,15126258,611585,29103356
20,465353904,480776169,15422265,611585,29104586
21,490743717,505915363,15171646,611585,29103057
22,515264920,530486670,15221750,611585,29104040
23,540336990,555557126,15220136,611585,29103410
24,565374809,580565849,15191040,611585,29103387
25,590114287,605303119,15188832,611585,29103318
26,614705365,630039700,15334335,611585,29102766
27,639614069,655009099,15395030,611585,29102933
28,664418429,679584759,15166330,611585,28959270
29,688234526,703348897,15114371,611585,28851427
30,712087862,727209262,15121400,611585,28850399
31,736120685,751258399,15137714,611585,28850080
32,760143216,775135788,14992572,611585,28850554
33,775164568,775167009,2441,3,643
