BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,103810,113752,9942,170,6056
2,159994,168885,8891,170,6263
3,204873,214063,9190,170,6262
4,243649,257419,13770,170,6261
5,286446,296115,9669,170,6263
6,321014,329755,8741,170,6324
7,360132,369538,9406,170,6600
8,394925,402700,7775,170,6605
9,423634,433313,9679,170,6602
10,454364,462134,7770,170,6600
11,481648,489364,7716,170,6593
12,513538,523164,9626,170,6604
13,542624,550055,7431,170,6605
14,572763,580108,7345,170,6597
15,603023,610857,7834,170,6602
16,629764,638039,8275,170,6596
17,652066,654073,2007,8,794
