BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15489904,45440196,29950292,1223170,48879695
2,63199531,93684820,30485289,1223170,51101669
3,111678265,142062802,30384537,1223170,51101842
4,159762184,190203806,30441622,1223170,51101574
5,208038547,238448681,30410134,1223170,51101296
6,256139989,286716262,30576273,1223170,51103156
7,304277807,334660562,30382755,1223170,51068888
8,352075198,382451630,30376432,1223170,50866147
9,403425842,433738957,30313115,1223170,56922704
10,453691863,483917633,30225770,1223170,58207424
11,503463146,533586696,30123550,1223170,58206579
12,552215398,582295765,30080367,1223170,58206279
13,601172774,631223707,30050933,1223170,58205566
14,650195369,680145103,29949734,1223170,58061685
15,698011859,728012155,30000296,1223170,57701308
16,745931872,775944374,30012502,1223170,57700116
17,775986923,775989264,2341,3,643
