BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2236831,6307147,4070316,157914,6059433
2,8437099,12338696,3901597,157914,6281758
3,14388514,18124839,3736325,157914,6281949
4,20060425,23812704,3752279,157914,6281815
5,25704831,29395638,3690807,157914,6282369
6,31278402,35010782,3732380,157914,6282285
7,37165296,40953212,3787916,157914,6492828
8,42930005,46792437,3862432,157914,6597889
9,48623645,52549452,3925807,157914,6597683
10,54570019,58479758,3909739,157914,6597963
11,60387626,64165159,3777533,157914,6597618
12,65997836,69883414,3885578,157914,6597655
13,71715939,75576246,3860307,157914,6597841
14,77405580,81275336,3869756,157914,6597860
15,83090499,86940809,3850310,157914,6597791
16,88894079,92707891,3813812,157914,6598306
17,92738117,92740125,2008,5,711
