BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7530750,20513927,12983177,611585,24105036
2,28261823,41242630,12980807,611585,24775177
3,49931099,63427882,13496783,611585,25550958
4,72112933,85386364,13273431,611585,25551229
5,94074145,107397790,13323645,611585,25551465
6,115856939,129042677,13185738,611585,25550895
7,137472292,150692495,13220203,611585,25551498
8,159278235,172467359,13189124,611585,25550594
9,180853447,194144417,13290970,611585,25550757
10,202836579,216120311,13283732,611585,25551057
11,225091722,238406586,13314864,611585,25551883
12,246808264,260063585,13255321,611585,25551791
13,268512860,281726499,13213639,611585,25551023
14,290597918,303766743,13168825,611585,25518383
15,312363482,325629456,13265974,611585,25433023
16,334501981,347840965,13338984,611585,25433642
17,358163491,371295857,13132366,611585,27819945
18,381334017,394229000,12894983,611585,29103277
19,403794468,416740726,12946258,611585,29103356
20,426657739,439636154,12978415,611585,29104586
21,449332157,462320207,12988050,611585,29103057
22,472265871,485267862,13001991,611585,29104040
23,494844914,507711850,12866936,611585,29103410
24,517306502,530264463,12957961,611585,29103387
25,539861967,552739763,12877796,611585,29103318
26,562341772,575300308,12958536,611585,29102766
27,584856361,597849274,12992913,611585,29102933
28,607017131,619992481,12975350,611585,28959270
29,629102999,642000903,12897904,611585,28851427
30,651106714,664048322,12941608,611585,28850399
31,673162293,686082911,12920618,611585,28850080
32,695209593,708109176,12899583,611585,28850554
33,708124238,708126268,2030,3,643
