BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2361792,5845125,3483333,157914,6059433
2,7894890,11226625,3331735,157914,6281758
3,13003817,16295355,3291538,157914,6281949
4,17928810,21237400,3308590,157914,6281815
5,23052225,26401968,3349743,157914,6282369
6,27969676,31260040,3290364,157914,6282285
7,33141762,36529327,3387565,157914,6492828
8,38362629,41781945,3419316,157914,6597889
9,43972940,47389222,3416282,157914,6597683
10,49729391,53186998,3457607,157914,6597963
11,55290013,58698253,3408240,157914,6597618
12,60227946,63655655,3427709,157914,6597655
13,65773315,69184365,3411050,157914,6597841
14,71294921,74732225,3437304,157914,6597860
15,76823333,80251907,3428574,157914,6597791
16,82504673,85928646,3423973,157914,6598306
17,85941125,85946889,5764,5,711
