BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,67206,75023,7817,85,3200
2,112652,117459,4807,85,3374
3,149996,155003,5007,85,3390
4,181000,187633,6633,85,3391
5,212187,217890,5703,85,3391
6,242113,246979,4866,85,3389
7,265909,270721,4812,85,3387
8,293345,299608,6263,85,3392
9,318205,322878,4673,85,3392
10,339234,343447,4213,85,3389
11,360734,364491,3757,85,3397
12,379907,385696,5789,85,3445
13,403109,408306,5197,85,3555
14,424059,427799,3740,85,3563
15,444114,447741,3627,85,3560
16,462371,466260,3889,85,3563
17,480729,484330,3601,85,3565
18,499342,502872,3530,85,3555
19,517259,520557,3298,85,3561
20,535446,539762,4316,85,3557
21,552983,556154,3171,85,3559
22,569592,574044,4452,85,3552
23,588713,592002,3289,85,3572
24,605038,608571,3533,85,3550
25,621615,624865,3250,85,3560
26,638946,642223,3277,85,3563
27,655572,660151,4579,85,3553
28,675764,680161,4397,85,3562
29,693176,696326,3150,85,3561
30,709671,713000,3329,85,3559
31,725561,729496,3935,85,3558
32,741761,745028,3267,85,3556
33,755009,756659,1650,8,794
