BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,92663,99709,7046,85,3200
2,137240,142661,5421,85,3374
3,176676,182427,5751,85,3390
4,203690,211740,8050,85,3391
5,237470,242922,5452,85,3391
6,263630,269419,5789,85,3389
7,290096,296475,6379,85,3387
8,322899,329039,6140,85,3392
9,346766,352241,5475,85,3392
10,368977,373995,5018,85,3389
11,391590,396575,4985,85,3397
12,414058,419147,5089,85,3445
13,443352,448618,5266,85,3555
14,468596,473511,4915,85,3563
15,491041,496520,5479,85,3560
16,512947,518395,5448,85,3563
17,539543,545114,5571,85,3565
18,560076,563777,3701,85,3555
19,580258,585759,5501,85,3561
20,601041,607033,5992,85,3557
21,620779,626771,5992,85,3559
22,640496,646145,5649,85,3552
23,659967,663407,3440,85,3572
24,677349,697946,20597,85,3550
25,711887,715418,3531,85,3560
26,729584,735446,5862,85,3563
27,749811,753370,3559,85,3553
28,767103,772812,5709,85,3562
29,786853,793325,6472,85,3561
30,807307,811428,4121,85,3559
31,824556,830821,6265,85,3558
32,843938,847455,3517,85,3556
33,860194,861988,1794,8,794
