BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,76359,82655,6296,85,3200
2,119084,124595,5511,85,3374
3,158109,163953,5844,85,3390
4,185523,193480,7957,85,3391
5,217492,230995,13503,85,3391
6,254628,260415,5787,85,3389
7,286085,292377,6292,85,3387
8,313855,330774,16919,85,3392
9,348975,354373,5398,85,3392
10,371491,376421,4930,85,3389
11,393789,399640,5851,85,3397
12,417258,422290,5032,85,3445
13,443408,448660,5252,85,3555
14,472688,478075,5387,85,3563
15,493701,499483,5782,85,3560
16,515057,520482,5425,85,3563
17,537182,541143,3961,85,3565
18,556245,561837,5592,85,3555
19,580082,585651,5569,85,3561
20,601160,607116,5956,85,3557
21,621599,625127,3528,85,3559
22,638941,644595,5654,85,3552
23,658513,665645,7132,85,3572
24,679905,685579,5674,85,3550
25,699396,702879,3483,85,3560
26,716824,724285,7461,85,3563
27,738440,741997,3557,85,3553
28,756495,762307,5812,85,3562
29,776285,779769,3484,85,3561
30,796996,802651,5655,85,3559
31,816455,820003,3548,85,3558
32,839296,845413,6117,85,3556
33,858725,860578,1853,8,794
