BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6502432,21949311,15446879,611585,24105036
2,29381059,44136235,14755176,611585,24775177
3,52501625,67573656,15072031,611585,25550958
4,76514375,91968804,15454429,611585,25551229
5,100779578,116057460,15277882,611585,25551465
6,124450860,139741356,15290496,611585,25550895
7,148117074,163261065,15143991,611585,25551498
8,171649947,186935386,15285439,611585,25550594
9,195649182,210782440,15133258,611585,25550757
10,219101447,234078403,14976956,611585,25551057
11,243182095,258241889,15059794,611585,25551883
12,266720028,281636894,14916866,611585,25551791
13,289820134,304843910,15023776,611585,25551023
14,313461462,328561507,15100045,611585,25518383
15,336995021,352070954,15075933,611585,25433023
16,360550644,375600297,15049653,611585,25433642
17,385678355,400669757,14991402,611585,27819945
18,410645175,425775628,15130453,611585,29103277
19,435306416,450335288,15028872,611585,29103356
20,459960786,475004839,15044053,611585,29104586
21,484850854,499744176,14893322,611585,29103057
22,509027661,524042877,15015216,611585,29104040
23,533719688,548881191,15161503,611585,29103410
24,558462630,573580067,15117437,611585,29103387
25,582963978,597912816,14948838,611585,29103318
26,607583978,622488877,14904899,611585,29102766
27,632259143,647339850,15080707,611585,29102933
28,656572751,671685566,15112815,611585,28959270
29,680305782,695312209,15006427,611585,28851427
30,703967304,718835974,14868670,611585,28850399
31,727826716,742817031,14990315,611585,28850080
32,751689967,766712141,15022174,611585,28850554
33,766741990,766748160,6170,3,643
