BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1394108,3461592,2067484,78957,2960759
2,4487428,6399329,1911901,78957,3099192
3,7402730,9244242,1841512,78957,3141173
4,10308515,12177660,1869145,78957,3141103
5,13097119,14847452,1750333,78957,3141296
6,15810078,17607838,1797760,78957,3141171
7,18467890,20291408,1823518,78957,3141239
8,21218420,23015738,1797318,78957,3141094
9,23857353,25639437,1782084,78957,3141376
10,26482849,28302629,1819780,78957,3141511
11,29137457,30967089,1829632,78957,3141402
12,31818016,33631286,1813270,78957,3141401
13,34653361,36467732,1814371,78957,3194087
14,37473549,39368240,1894691,78957,3299259
15,40334285,42190862,1856577,78957,3299299
16,43104893,44969090,1864197,78957,3299108
17,45896034,47748523,1852489,78957,3299123
18,48663679,50536925,1873246,78957,3299078
19,51515327,53448155,1932828,78957,3299388
20,54411469,56318443,1906974,78957,3299093
21,57262915,59102685,1839770,78957,3298909
22,60026979,61896036,1869057,78957,3299227
23,62831330,64706621,1875291,78957,3299183
24,65609677,67499984,1890307,78957,3298990
25,68426212,70335821,1909609,78957,3299094
26,71248516,73133242,1884726,78957,3299265
27,74086987,75965458,1878471,78957,3299148
28,76901468,78808336,1906868,78957,3299230
29,79728843,81593263,1864420,78957,3299219
30,82515717,84400879,1885162,78957,3299090
31,85379970,87242382,1862412,78957,3299343
32,88229929,90102778,1872849,78957,3299481
33,90125987,90128082,2095,5,711
