BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,9084038,22018435,12934397,611585,24105036
2,37312030,50241998,12929968,611585,24775177
3,65382473,78296439,12913966,611585,25550958
4,96795194,109443314,12648120,611585,25551229
5,128371813,141288370,12916557,611585,25551465
6,158750964,171633125,12882161,611585,25550895
7,188642535,201040842,12398307,611585,25551498
8,218041748,230336507,12294759,611585,25550594
9,247623659,260145238,12521579,611585,25550757
10,277566994,289961326,12394332,611585,25551057
11,307766367,320635293,12868926,611585,25551883
12,337850923,350216620,12365697,611585,25551791
13,367374776,379935687,12560911,611585,25551023
14,397034761,409423059,12388298,611585,25518383
15,426690309,439084230,12393921,611585,25433023
16,456372659,468688902,12316243,611585,25433642
17,487093074,499120891,12027817,611585,27819945
18,517107677,529305109,12197432,611585,29103277
19,546982544,558953965,11971421,611585,29103356
20,576351837,588222497,11870660,611585,29104586
21,606316234,618321735,12005501,611585,29103057
22,636544905,648343775,11798870,611585,29104040
23,666211782,678392173,12180391,611585,29103410
24,696297588,708116345,11818757,611585,29103387
25,726134732,738190744,12056012,611585,29103318
26,755953459,768137267,12183808,611585,29102766
27,786068671,798255529,12186858,611585,29102933
28,816139158,828317821,12178663,611585,28959270
29,846151851,858119971,11968120,611585,28851427
30,875994277,888229989,12235712,611585,28850399
31,905981358,917967854,11986496,611585,28850080
32,935576038,947360953,11784915,611585,28850554
33,947399410,947401589,2179,3,643
