BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16131828,47260358,31128530,1223170,48879695
2,66156723,97607146,31450423,1223170,51101669
3,116391653,147388220,30996567,1223170,51101842
4,165169694,196316323,31146629,1223170,51101574
5,214932244,245938471,31006227,1223170,51101296
6,265268381,296117998,30849617,1223170,51103156
7,314122285,344951085,30828800,1223170,51068888
8,363747300,394446348,30699048,1223170,50866147
9,415289299,445595507,30306208,1223170,56922704
10,465719966,496140796,30420830,1223170,58207424
11,516820845,546965107,30144262,1223170,58206579
12,566267368,596649246,30381878,1223170,58206279
13,616444287,646747276,30302989,1223170,58205566
14,666352376,696741073,30388697,1223170,58061685
15,715094613,745434748,30340135,1223170,57701308
16,764302598,794504658,30202060,1223170,57700116
17,794549842,794552228,2386,3,643
