BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7604694,20498875,12894181,611585,24105036
2,28314569,41315765,13001196,611585,24775177
3,49937628,63030072,13092444,611585,25550958
4,71764113,84907702,13143589,611585,25551229
5,93664479,106850032,13185553,611585,25551465
6,115400003,128532532,13132529,611585,25550895
7,136934753,150031429,13096676,611585,25551498
8,158605056,171751062,13146006,611585,25550594
9,180238694,193423563,13184869,611585,25550757
10,201979638,215037821,13058183,611585,25551057
11,224180101,237326153,13146052,611585,25551883
12,245798864,259054065,13255201,611585,25551791
13,267585126,280827853,13242727,611585,25551023
14,289344090,302518780,13174690,611585,25518383
15,311543788,324678725,13134937,611585,25433023
16,333582592,346816638,13234046,611585,25433642
17,357038467,370039571,13001104,611585,27819945
18,380210395,393209362,12998967,611585,29103277
19,402858789,415799476,12940687,611585,29103356
20,425542309,438485702,12943393,611585,29104586
21,448142809,460994988,12852179,611585,29103057
22,471016762,483924197,12907435,611585,29104040
23,493601237,506462853,12861616,611585,29103410
24,516166499,529075550,12909051,611585,29103387
25,538753218,551946582,13193364,611585,29103318
26,561640916,574629793,12988877,611585,29102766
27,584340026,597229287,12889261,611585,29102933
28,606570888,619502622,12931734,611585,28959270
29,628686261,641511812,12825551,611585,28851427
30,650754841,663627518,12872677,611585,28850399
31,672822898,685698768,12875870,611585,28850080
32,694920583,707826635,12906052,611585,28850554
33,707841722,707844005,2283,3,643
