BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2208831,6240563,4031732,157914,6059433
2,8402783,12270540,3867757,157914,6281758
3,14212133,17933030,3720897,157914,6281949
4,19746447,23473967,3727520,157914,6281815
5,25279751,29059391,3779640,157914,6282369
6,30885135,34601413,3716278,157914,6282285
7,36630835,40449712,3818877,157914,6492828
8,42420159,46313046,3892887,157914,6597889
9,48136968,52043524,3906556,157914,6597683
10,54105714,57947422,3841708,157914,6597963
11,59832174,63695460,3863286,157914,6597618
12,65548366,69408687,3860321,157914,6597655
13,71215997,75081952,3865955,157914,6597841
14,76890187,80699242,3809055,157914,6597860
15,82511927,86373093,3861166,157914,6597791
16,88350597,92190590,3839993,157914,6598306
17,92216162,92218373,2211,5,711
