BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,118616,128823,10207,170,6056
2,179529,188615,9086,170,6263
3,227464,236927,9463,170,6262
4,267932,280483,12551,170,6261
5,309508,319517,10009,170,6263
6,344723,353373,8650,170,6324
7,385462,395528,10066,170,6600
8,421910,429908,7998,170,6605
9,451486,461411,9925,170,6602
10,482866,492571,9705,170,6600
11,511225,518608,7383,170,6593
12,537700,545213,7513,170,6604
13,564090,571463,7373,170,6605
14,590054,597746,7692,170,6597
15,616541,623980,7439,170,6602
16,641299,648847,7548,170,6596
17,662127,664239,2112,8,794
