BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,81770,88006,6236,85,3200
2,124791,134268,9477,85,3374
3,171687,177618,5931,85,3390
4,204311,212637,8326,85,3391
5,237155,242912,5757,85,3391
6,263907,270029,6122,85,3389
7,290931,297123,6192,85,3387
8,318893,325773,6880,85,3392
9,346181,351905,5724,85,3392
10,368945,374292,5347,85,3389
11,391450,397040,5590,85,3397
12,417591,423784,6193,85,3445
13,443987,449598,5611,85,3555
14,469625,475436,5811,85,3563
15,494072,499757,5685,85,3560
16,517555,522904,5349,85,3563
17,542948,548463,5515,85,3565
18,566155,571642,5487,85,3555
19,587029,592741,5712,85,3561
20,608348,613415,5067,85,3557
21,627652,633045,5393,85,3559
22,647053,655280,8227,85,3552
23,669380,675076,5696,85,3572
24,689342,697118,7776,85,3550
25,710877,714602,3725,85,3560
26,728597,738973,10376,85,3563
27,752880,756789,3909,85,3553
28,771351,780924,9573,85,3562
29,795370,799135,3765,85,3561
30,813108,822629,9521,85,3559
31,835889,839580,3691,85,3558
32,852685,864344,11659,85,3556
33,880698,889436,8738,8,794
