BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70183,79754,9571,85,3200
2,119199,124007,4808,85,3374
3,156179,161161,4982,85,3390
4,187353,194013,6660,85,3391
5,218339,223481,5142,85,3391
6,247876,252713,4837,85,3389
7,271481,276303,4822,85,3387
8,298098,304201,6103,85,3392
9,322827,327501,4674,85,3392
10,343897,347561,3664,85,3389
11,363628,367215,3587,85,3397
12,382558,387622,5064,85,3445
13,403413,409056,5643,85,3555
14,426146,430684,4538,85,3563
15,446931,450871,3940,85,3560
16,465417,469255,3838,85,3563
17,483591,487088,3497,85,3565
18,501326,505313,3987,85,3555
19,519601,522910,3309,85,3561
20,537719,542027,4308,85,3557
21,555095,558439,3344,85,3559
22,573626,577135,3509,85,3552
23,591594,594782,3188,85,3572
24,607762,611657,3895,85,3550
25,625923,629384,3461,85,3560
26,643312,647768,4456,85,3563
27,662330,665933,3603,85,3553
28,680875,685480,4605,85,3562
29,698449,703193,4744,85,3561
30,718705,722072,3367,85,3559
31,734587,738188,3601,85,3558
32,750546,756113,5567,85,3556
33,768376,770513,2137,8,794
