BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70565,77811,7246,85,3200
2,115492,120272,4780,85,3374
3,152821,157814,4993,85,3390
4,184504,191206,6702,85,3391
5,215385,220451,5066,85,3391
6,244423,249284,4861,85,3389
7,268196,272996,4800,85,3387
8,295802,302903,7101,85,3392
9,321350,325944,4594,85,3392
10,342590,346244,3654,85,3389
11,362746,366364,3618,85,3397
12,382015,386724,4709,85,3445
13,402390,407041,4651,85,3555
14,422521,427075,4554,85,3563
15,445092,448767,3675,85,3560
16,463512,467266,3754,85,3563
17,481856,485406,3550,85,3565
18,499771,503332,3561,85,3555
19,517781,521080,3299,85,3561
20,535929,540243,4314,85,3557
21,553595,556756,3161,85,3559
22,569694,573254,3560,85,3552
23,586625,589915,3290,85,3572
24,602983,606788,3805,85,3550
25,619830,623052,3222,85,3560
26,639668,642896,3228,85,3563
27,657967,662355,4388,85,3553
28,676434,680663,4229,85,3562
29,694089,697376,3287,85,3561
30,711435,714541,3106,85,3559
31,727246,730964,3718,85,3558
32,743330,746829,3499,85,3556
33,757029,759125,2096,8,794
