BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,93687,104572,10885,170,6056
2,158341,166232,7891,170,6263
3,204894,212491,7597,170,6262
4,242599,253444,10845,170,6261
5,283220,290910,7690,170,6263
6,318153,326127,7974,170,6324
7,349384,356241,6857,170,6600
8,381378,387526,6148,170,6605
9,408232,414258,6026,170,6602
10,434815,441069,6254,170,6600
11,459196,464319,5123,170,6593
12,481881,489894,8013,170,6604
13,511507,516353,4846,170,6605
14,533889,540416,6527,170,6597
15,557863,562701,4838,170,6602
16,579025,584391,5366,170,6596
17,594839,596701,1862,8,794
