BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2361175,5847413,3486238,157914,6059433
2,7870832,11213869,3343037,157914,6281758
3,13007743,16338183,3330440,157914,6281949
4,17964445,21280884,3316439,157914,6281815
5,23042336,26403808,3361472,157914,6282369
6,27982200,31279567,3297367,157914,6282285
7,33153070,36608378,3455308,157914,6492828
8,38439152,41859575,3420423,157914,6597889
9,44015255,47444479,3429224,157914,6597683
10,49733313,53164935,3431622,157914,6597963
11,55270842,58688357,3417515,157914,6597618
12,60212136,63650086,3437950,157914,6597655
13,65735100,69178316,3443216,157914,6597841
14,71272040,74696277,3424237,157914,6597860
15,76789799,80242473,3452674,157914,6597791
16,82497830,85959397,3461567,157914,6598306
17,85971384,85973383,1999,5,711
