BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15673136,46375514,30702378,1223170,48879695
2,64452474,95393659,30941185,1223170,51101669
3,113727386,144116878,30389492,1223170,51101842
4,161575603,192401429,30825826,1223170,51101574
5,210400057,240894881,30494824,1223170,51101296
6,259310866,289945559,30634693,1223170,51103156
7,307653820,338076898,30423078,1223170,51068888
8,355671868,386330859,30658991,1223170,50866147
9,407660209,437942951,30282742,1223170,56922704
10,458244982,488665368,30420386,1223170,58207424
11,508688830,539018067,30329237,1223170,58206579
12,558115099,588570812,30455713,1223170,58206279
13,607708751,638089723,30380972,1223170,58205566
14,657201459,687503720,30302261,1223170,58061685
15,705935424,736200438,30265014,1223170,57701308
16,754292441,784444116,30151675,1223170,57700116
17,784484487,784486662,2175,3,643
