BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1586425,3421588,1835163,78957,2960759
2,4364431,6007302,1642871,78957,3099192
3,7027490,8701005,1673515,78957,3141173
4,9549746,11200284,1650538,78957,3141103
5,12065636,13744032,1678396,78957,3141296
6,14528913,16191200,1662287,78957,3141171
7,16994238,18646905,1652667,78957,3141239
8,19428031,21062639,1634608,78957,3141094
9,21831565,23505231,1673666,78957,3141376
10,24276860,25937636,1660776,78957,3141511
11,26709439,28357715,1648276,78957,3141402
12,29126616,30778782,1652166,78957,3141401
13,31679534,33364020,1684486,78957,3194087
14,34288053,36014041,1725988,78957,3299259
15,36944202,38647472,1703270,78957,3299299
16,39495279,41205138,1709859,78957,3299108
17,42061526,43773203,1711677,78957,3299123
18,44629170,46335252,1706082,78957,3299078
19,47259163,48959254,1700091,78957,3299388
20,49813361,51541700,1728339,78957,3299093
21,52402586,54075776,1673190,78957,3298909
22,54923792,56620680,1696888,78957,3299227
23,57466970,59159910,1692940,78957,3299183
24,60008452,61691991,1683539,78957,3298990
25,62531723,64253121,1721398,78957,3299094
26,65109540,66825757,1716217,78957,3299265
27,67667052,69388079,1721027,78957,3299148
28,70225068,71929408,1704340,78957,3299230
29,72744558,74445007,1700449,78957,3299219
30,75291510,76999927,1708417,78957,3299090
31,77931582,79642817,1711235,78957,3299343
32,80554535,82264603,1710068,78957,3299481
33,82276258,82278071,1813,5,711
