BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15992662,47411596,31418934,1223170,48879695
2,65712379,96945614,31233235,1223170,51101669
3,115357532,146245265,30887733,1223170,51101842
4,163785980,194627145,30841165,1223170,51101574
5,212976582,243875845,30899263,1223170,51101296
6,262601490,293577420,30975930,1223170,51103156
7,311578291,342373458,30795167,1223170,51068888
8,359776383,390474294,30697911,1223170,50866147
9,410213438,440787238,30573800,1223170,56922704
10,462095359,492638264,30542905,1223170,58207424
11,512930333,543321746,30391413,1223170,58206579
12,562793121,593220850,30427729,1223170,58206279
13,612326946,642780533,30453587,1223170,58205566
14,661697579,692020004,30322425,1223170,58061685
15,710253808,740559100,30305292,1223170,57701308
16,759053471,789301277,30247806,1223170,57700116
17,789344074,789348508,4434,3,643
