BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15525692,45334400,29808708,1223170,48879695
2,63246722,93766079,30519357,1223170,51101669
3,112431370,142444831,30013461,1223170,51101842
4,160437411,190616787,30179376,1223170,51101574
5,208578590,238918296,30339706,1223170,51101296
6,257721396,288147940,30426544,1223170,51103156
7,305268004,335438380,30170376,1223170,51068888
8,353659910,384247330,30587420,1223170,50866147
9,404328427,434664353,30335926,1223170,56922704
10,454389566,484520078,30130512,1223170,58207424
11,504584345,534741738,30157393,1223170,58206579
12,553570920,583861498,30290578,1223170,58206279
13,602869609,633044126,30174517,1223170,58205566
14,651930927,682196970,30266043,1223170,58061685
15,700126152,730237404,30111252,1223170,57701308
16,748446731,778466193,30019462,1223170,57700116
17,778509085,778511190,2105,3,643
