BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6501166,21444003,14942837,611585,24105036
2,28908852,43621590,14712738,611585,24775177
3,51984168,67090364,15106196,611585,25550958
4,76036807,91066591,15029784,611585,25551229
5,99830456,114770994,14940538,611585,25551465
6,123172670,138274124,15101454,611585,25550895
7,146739488,161700552,14961064,611585,25551498
8,170020357,185074608,15054251,611585,25550594
9,193732791,208714453,14981662,611585,25550757
10,217048518,232070177,15021659,611585,25551057
11,241154187,256326531,15172344,611585,25551883
12,264933689,279896534,14962845,611585,25551791
13,288089768,303134302,15044534,611585,25551023
14,311475760,326508772,15033012,611585,25518383
15,335193356,350181863,14988507,611585,25433023
16,358589250,373542850,14953600,611585,25433642
17,383484541,398429289,14944748,611585,27819945
18,408196376,423035744,14839368,611585,29103277
19,432511063,447551746,15040683,611585,29103356
20,457133810,472012867,14879057,611585,29104586
21,481956444,496815787,14859343,611585,29103057
22,506291094,521073427,14782333,611585,29104040
23,530811085,545808682,14997597,611585,29103410
24,555687871,570719258,15031387,611585,29103387
25,580772927,595841906,15068979,611585,29103318
26,605415332,620251507,14836175,611585,29102766
27,629822689,644754882,14932193,611585,29102933
28,654332104,669110319,14778215,611585,28959270
29,677829162,692717656,14888494,611585,28851427
30,701406005,716317122,14911117,611585,28850399
31,725278235,740138926,14860691,611585,28850080
32,749173227,763900971,14727744,611585,28850554
33,763931084,763933444,2360,3,643
