BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7555676,20691286,13135610,611585,24105036
2,28435908,41648621,13212713,611585,24775177
3,50233653,63348568,13114915,611585,25550958
4,72490996,85680289,13189293,611585,25551229
5,94392339,107566154,13173815,611585,25551465
6,115951041,129206205,13255164,611585,25550895
7,137719462,150932463,13213001,611585,25551498
8,159417176,172680910,13263734,611585,25550594
9,181098941,194333743,13234802,611585,25550757
10,202807997,216019182,13211185,611585,25551057
11,225081576,238295521,13213945,611585,25551883
12,246668662,259889297,13220635,611585,25551791
13,268323502,281475098,13151596,611585,25551023
14,289916977,303317297,13400320,611585,25518383
15,311829176,325053535,13224359,611585,25433023
16,333790828,347047611,13256783,611585,25433642
17,357064600,370081442,13016842,611585,27819945
18,380127806,393164011,13036205,611585,29103277
19,402732750,415654187,12921437,611585,29103356
20,425549138,438564153,13015015,611585,29104586
21,448564851,461510963,12946112,611585,29103057
22,471457840,484341417,12883577,611585,29104040
23,493925462,506875798,12950336,611585,29103410
24,516480271,529602463,13122192,611585,29103387
25,539173751,552075011,12901260,611585,29103318
26,561755615,574669390,12913775,611585,29102766
27,584277273,597180875,12903602,611585,29102933
28,606249204,619066802,12817598,611585,28959270
29,628159338,641050408,12891070,611585,28851427
30,650200022,663303247,13103225,611585,28850399
31,672376621,685254663,12878042,611585,28850080
32,694397404,707367896,12970492,611585,28850554
33,707382893,707385321,2428,3,643
